id,segment,label
13,老實說我也不知道我到底是不是憂鬱症,1
15,尤其去年初曾經有一段時間達到重度憂鬱症,1
16,如果劃傷自己會不會好些,1
17,其實我覺得自己有強迫症,1
18,我知道我有輕微的強迫症,1
23,有點焦慮症的傾向,1
24,我應該是有精神病,1
26,不把頭髮扯到分岔後拔下來我不會善罷甘休,1
27,但最近幾乎天天都有自殺的念頭,1
28,這是憂鬱症前兆嗎?,1
30,甚至會有想自我了斷的念頭...,1
31,那好像還有一點強迫症的感覺,1
32,是所謂的恐懼症嗎,1
33,強迫症讓我很不舒服,1
35,之前有一陣子低潮期 被男友說有憂鬱症,1
37,請問這是躁鬱症還是精神分裂症的症狀嗎?,1
38,長期的情緒低落、失去動力、失眠、自殺意圖、排斥社交，每天晚上哭到凌晨才睡得著。,1
40,猜測在異地的我，似乎已患有被害妄想症,1
43,我生病了嗎??躁鬱症?精神分裂?還是...?,1
45,線上的測驗都顯示我有憂鬱症,1
47,我以前確診是人格疾病患者,1
48,然後醫生說只是憂鬱症,1
50,甚至我有好幾次傷害自己的念頭,1
52,自殘沒用也不想浪費血了,1
53,藥吃了一大堆 (也拿來od了無數次),1
54,但從面試前我就天天以淚洗面 頭痛 甚至有幻聽,1
55,有時候會懷疑這樣的自己有憂鬱症嗎,1
56,懷疑自己是不是患憂鬱症,1
57,所以不確定是不是憂鬱症,1
58,還是真的是我有強迫症甚至焦慮症,1
59,這是恐慌症嗎 我自己都覺得我病了,1
60,我擔心這是種強迫症,1
62,會是恐慌症嗎,1
63,這次也想把藥一次吞一堆,1
64,還是有廣泛焦慮症的可能呢？,1
65,我上網看資料 看到憂鬱症的症狀我都吻合,1
66,結果醫生跟我媽說 我是憂鬱症,1
68,也不確定自己是不是有精神上的疾病,1
69,只要旁人說話太大聲還是不何意 就會很生氣很生氣的想要掀桌子或打人,1
77,因我已長期的憂鬱症困擾許久，,1
78,或者...有推薦看PDST的身心門診也可以…,1
79,"覺得自己有一點暴食症的初期症狀，有一點憂鬱症初期症狀",1
80,一直一直被ED困擾著,1
81,我暴食但是不會催吐因為我討厭胃酸的味道，但是我會吃到很撐很想吐，,1
82,可是我的暴飲暴食  嘔吐已經無法克制了,1
83,厭食症…這是從來都沒有想過會發生在我身上的病狀，,1
84,"暴食發作的時候明明知道不能這樣吃還是控制不了，吃過六個便當，大量的麵包餅乾，常常是超商每一種麵包都買來吃掉，一千塊的零食亂買全部吃掉，然後吃瀉藥，拉到只剩水便我才滿意。",1
85,我對於自己的暴食症是非常小心守密的,1
86,我寧可吐掉剛剛吃過的東西，再繼續吃,1
87,在要敲下鍵盤分享自己從暴食症慢慢康復的這四年來點點滴滴,1
88,"看到食物我就會不斷的吃...直到很想吐...等不這麼想吐之後又會繼續吃",1
89,兩年前我也吞藥自殺過,1
90,最近一直想著死的事情，,1
91,憂鬱症困擾我好幾年了,1
24,藥吃了一大堆 (也拿來od了無數次),0
33,這次也想把藥一次吞一堆,0
58,我是一個慣性OD的患者,0
42,一直一直被ED困擾著,0
137,不然我真的要od了,0
165,是不是對的、 合乎時宜的 還好至少目前為止沒有後悔,0
166,真的覺得累 很累很累 打從心底的疲倦,0
166,對於這段關係和所有一切 什麼期待 什麼的什麼都一丁點沒有剩下,0
166,什麼都不想要         可以不要再傳訊息來嗎,0
167,除了人資 主管和老闆 不會有人知道你的資歷,0
167,我也懶得說自己有過什麼 來到新的地方就是重新累積,0
167,加油啦 嗚嗚嗚嗚 早上上班前背 結束後,0
167,老闆等在門口 問我星期六晚上的緊急事件後續,0
167,唉唉唉 完全沒有想到老闆會來找我 只顧著說處理過程和結果,0
167,也沒時間想怎麼說對自己有利 至少目前主管是肯定我的,0
168,坐在自己的空間 被業務推銷買套書 他的話術漏洞百出,0
168,再說我只會買我想看的書 其他一律沒興趣,0
168,說什麼星加坡賣900 他們只賣400多,0
168,我沒興趣的東西10元都是浪費 本來要唸書都沒唸到了,0
168,他講完介紹之後 我說我目前不想買書 他就說有試閱版本,0
168,我說那個我也不想買 他就摸摸鼻子離開了,0
168,我曾經試圖打斷他 說我不想買 他還是很堅持要講完,0
168,根本浪費我時間 我想跟他打聽 是哪個智障放他進來的,0
168,他卻說不能透露誰有買 就很智障的理由,0
168,根本無法相信 隨便 這種都離我遠一點,0
168,煩死了 浪費我的寶貴小偷時間    ,0
169,華人健康網 記者張世傑台北報導 2013年3月20日,0
